Dia,Mes,Anio,P304,P311,P313,CODIGO_PERSONA,TIENE_SEGURO,P402,P408_1,P408_2,P408_3,P408_6,NOMBDEPA,NOMBPROV,NOMBDIST,P501,P504,P601,P609,P627,P703,P706,P807,Sexo,Edad,Migro_de_venezuela,P701
1,10,1961,1,1,1,3.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,10,2,1,,1,2,2,2,2,57,1,1
22,11,2001,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,2,2,2,2,,1,17,1,1
17,5,1976,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,5,2,1,2,1,2,2,2,1,42,1,2
27,11,1985,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,2,1,2,2,2,1,33,1,2
24,4,1993,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,2,1,2,2,2,1,25,1,1
19,2,1994,1,1,1,3.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,2,2,2,2,2,2,24,1,2
1,2,1975,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,2,1,2,2,2,1,43,1,1
21,9,1989,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,2,1,2,2,2,1,29,1,2
3,10,1996,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,9,2,1,2,2,2,1,2,1,22,1,2
3,11,1998,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,9,2,1,2,2,2,2,2,2,20,1,2
13,2,1991,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,8,2,1,,1,2,2,1,2,27,1,2
3,8,1989,1,1,1,3.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,9,2,1,2,1,2,2,2,1,29,1,2
30,10,1979,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,9,2,1,,1,2,1,1,1,39,1,2
21,3,1982,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,2,1,1,2,2,2,36,1,1
3,12,1955,1,1,1,3.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,,1,2,2,1,2,63,1,2
5,3,1975,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,2,1,2,2,1,1,43,1,2
10,5,1983,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,10,2,1,,1,2,1,1,2,35,1,1
3,10,2001,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,2,2,2,2,,1,17,1,1
26,6,1976,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,8,2,1,2,1,2,2,2,1,42,1,2
17,10,1999,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,1,2,2,2,2,1,19,1,2
3,11,1988,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,9,2,1,2,1,2,2,2,1,30,1,1
3,1,1970,1,1,1,3.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,10,2,1,,1,2,2,1,1,48,1,1
8,4,1989,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,10,2,1,2,1,2,2,1,1,29,1,1
9,8,1989,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,10,2,1,2,1,1,1,1,2,29,1,2
18,9,1980,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MARIANO MELGAR,6,2,1,,1,2,2,1,1,38,1,1
7,3,1984,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,1,1,34,1,1
15,9,1977,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,5,2,1,1,1,2,2,1,1,41,1,1
26,1,1983,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,1,2,35,1,1
16,8,1981,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,1,1,2,37,1,1
26,7,1999,1,1,1,3.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,1,2,1,1,2,19,1,1
24,11,1989,1,2,1,3.04011E+20,1,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,1,1,2,2,2,1,29,1,2
24,12,1991,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,1,2,1,1,2,26,1,2
18,7,1985,1,1,1,3.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,2,2,33,1,1
19,1,1970,1,1,1,3.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,1,1,2,48,1,2
8,12,1989,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,1,2,2,2,1,29,1,2
12,11,1971,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,1,47,1,2
29,7,1967,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,2,51,1,1
23,8,1941,1,1,1,3.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,,2,2,2,2,2,77,1,2
17,3,1964,1,1,1,3.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,2,54,1,2
22,11,1990,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,1,2,2,2,1,28,1,1
16,10,1991,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,2,27,1,2
24,1,1992,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,1,2,1,26,1,2
15,8,1991,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,2,27,1,1
27,3,1995,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,1,2,1,2,1,23,1,2
28,6,1995,1,1,2,3.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,2,2,23,1,1
14,9,1992,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,2,2,2,2,2,26,1,2
25,9,1996,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,1,1,22,1,2
30,7,1978,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,1,1,2,2,1,2,40,1,2
3,9,1966,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,5,2,1,2,1,2,2,2,2,52,1,2
30,10,1986,1,1,2,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,1,2,32,1,1
15,5,1974,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,1,2,1,44,1,1
29,10,1988,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,1,2,2,30,1,1
13,5,1987,1,1,1,3.04011E+20,1,1,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,1,1,2,2,2,1,31,1,2
17,4,1983,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,1,1,2,35,1,1
22,12,1977,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,1,2,2,40,1,1
2,10,1991,1,1,1,3.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,2,1,27,1,1
17,9,1989,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,,1,2,2,2,1,29,1,2
3,3,1990,1,1,1,3.04011E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,,1,2,1,1,2,28,1,1
19,4,1978,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,2,40,1,1
25,11,1997,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,2,21,1,2
4,12,1985,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,1,1,33,1,1
13,1,1978,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,1,2,40,1,2
25,8,1977,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,1,1,41,1,2
7,12,1956,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,4,2,1,2,1,2,2,2,2,62,1,2
4,1,1979,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,1,1,2,2,2,2,39,1,2
21,6,1973,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,1,45,1,2
5,9,1988,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,2,1,30,1,2
15,8,1990,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,2,1,28,1,2
21,4,1990,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,1,1,2,2,2,1,28,1,2
6,3,1966,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,2,2,2,2,2,52,1,2
14,2,1995,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,2,2,2,2,1,23,1,2
22,5,2000,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,2,2,2,2,1,18,1,2
27,10,1992,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,2,2,26,1,2
9,4,1995,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,,1,2,2,1,2,23,1,1
4,9,1995,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,1,23,1,2
20,2,1970,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,,1,2,2,2,2,48,1,1
31,3,1996,1,2,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,1,2,2,1,1,22,1,2
15,12,1995,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,2,2,2,1,1,23,1,2
16,1,1996,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,1,2,2,2,1,22,1,2
10,8,1995,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,2,2,2,2,1,23,1,2
1,8,1995,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,1,23,1,2
15,8,1999,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,2,2,2,2,2,19,1,2
13,3,1993,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,1,2,2,2,1,25,1,2
14,3,1980,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,2,1,38,1,2
7,2,1990,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,,1,2,2,2,2,28,1,2
5,9,1993,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,2,1,25,1,2
17,7,1988,1,1,2,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,1,30,1,2
1,4,1995,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,1,23,1,2
28,8,1984,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,2,1,2,2,2,1,34,1,2
30,5,1988,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,2,30,1,2
13,7,1989,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,9,2,1,2,1,2,1,2,1,29,1,2
25,9,1979,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,1,39,1,2
1,8,1990,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,2,1,28,1,2
18,11,1977,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,2,2,41,1,2
8,8,1992,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,10,2,1,2,1,2,2,2,1,26,1,2
16,3,1983,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,8,2,1,1,1,2,2,2,1,35,1,2
16,1,1973,1,1,1,3.04011E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,MIRAFLORES,6,2,1,2,1,2,2,2,2,45,1,2
7,5,1982,1,2,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,YANAHUARA,10,2,1,2,1,2,1,2,2,36,1,2
18,9,1979,1,2,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,YANAHUARA,6,2,1,,1,2,2,2,2,39,1,1
7,4,1991,1,1,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,1,2,2,2,2,27,1,2
5,7,1995,1,1,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,9,2,1,2,2,2,2,2,2,23,1,2
6,4,1995,1,1,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,7,2,1,2,1,2,2,2,1,23,1,2
20,1,1988,1,1,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,1,2,1,2,2,30,1,2
5,4,1977,1,1,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,1,2,2,2,1,41,1,1
11,9,1991,1,2,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,1,2,2,1,2,27,1,1
8,1,1991,1,2,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,1,2,1,2,1,27,1,1
1,11,1982,1,2,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,1,2,1,2,1,36,1,2
17,11,1983,1,1,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,2,2,1,2,2,35,1,2
5,6,1995,1,2,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,4,2,1,2,1,2,2,2,1,23,1,2
18,1,1997,1,2,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,4,2,1,2,2,2,2,2,2,21,1,2
5,12,1996,1,1,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,5,2,1,2,2,2,2,2,2,22,1,2
25,12,1977,1,2,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,1,2,1,2,1,40,1,2
12,11,1979,1,1,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,8,2,1,2,1,2,1,2,2,39,1,2
20,12,1973,1,2,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,1,2,1,1,1,44,1,2
13,2,1976,1,2,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,8,2,1,2,1,2,1,2,1,42,1,2
3,6,1977,1,1,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,1,2,1,2,2,41,1,2
20,11,1951,1,1,1,3.04013E+20,5,1,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,,1,2,1,2,1,67,1,2
4,8,1981,1,1,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,1,2,1,2,2,37,1,2
24,10,1982,1,1,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,4,2,1,2,1,2,2,2,1,36,1,2
26,2,1986,1,1,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,3,2,1,2,1,2,2,2,2,32,1,2
18,12,1994,1,1,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,2,2,2,2,1,23,1,2
21,10,1995,1,1,1,3.04013E+20,5,2,2,2,2,2,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,10,2,1,2,1,2,1,2,2,23,1,2
13,7,1997,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,1,1,21,1,2
15,11,1968,1,1,1,3.0701E+20,1,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,1,1,2,1,2,1,50,1,2
24,9,1969,1,1,1,3.0701E+20,1,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,1,1,2,1,2,2,49,1,2
2,10,1990,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,1,28,1,2
13,12,1992,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,,2,2,2,2,2,25,1,1
13,9,1996,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,5,2,1,2,1,2,2,2,1,22,1,2
14,7,1998,1,2,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,2,20,1,1
27,2,1982,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,4,2,1,,1,2,1,1,1,36,1,1
15,6,1970,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,2,1,2,1,1,2,48,1,1
18,3,1972,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,2,1,2,2,2,1,46,1,2
27,10,1993,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,1,1,1,25,1,1
30,12,1976,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,1,2,2,1,2,2,41,1,1
16,11,1969,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,1,1,49,1,2
28,5,1988,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,1,30,1,2
22,9,1977,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,1,1,2,2,2,1,41,1,2
4,2,1983,1,2,1,3.0701E+20,5,1,2,2,2,2,CALLAO,CALLAO,CALLAO,5,2,1,1,1,2,2,2,1,35,1,1
18,2,1998,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,,2,2,2,2,2,20,1,2
14,3,1963,1,2,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,2,55,1,2
13,4,1974,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,4,2,1,,1,2,2,2,1,44,1,2
29,11,1982,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,2,1,2,2,1,2,36,1,1
31,5,1986,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,1,1,1,32,1,1
25,2,1986,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,2,32,1,1
12,12,1991,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,1,1,27,1,1
26,10,1993,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,1,2,25,1,1
15,10,1980,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,2,1,2,2,1,2,38,1,1
2,10,1998,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,2,1,2,2,1,2,20,1,1
10,6,1996,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,2,22,1,2
30,9,1992,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,2,26,1,2
14,9,1987,1,2,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,1,1,31,1,2
27,12,1990,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,2,1,2,2,1,2,27,1,1
30,4,1992,1,1,2,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,2,1,2,2,2,1,26,1,2
31,1,1995,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,9,2,1,2,1,2,2,2,1,23,1,2
27,6,1986,1,2,1,3.0701E+20,5,1,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,2,1,2,2,2,1,32,1,1
31,10,1975,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,4,2,1,2,1,2,2,2,1,43,1,1
6,10,2001,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,2,2,2,,1,17,1,2
8,4,1989,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,,1,2,1,2,2,29,1,1
21,2,1990,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,,1,2,2,2,1,28,1,1
6,7,1986,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,7,2,1,1,2,2,2,2,1,32,1,1
21,10,1990,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,6,2,1,2,1,2,2,2,2,28,1,1
26,5,1989,1,1,1,3.0701E+20,5,1,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,,1,2,1,1,1,29,1,1
9,12,1977,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,1,1,2,2,2,2,41,1,2
16,2,1998,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,2,2,2,2,2,2,20,1,2
8,9,1990,1,1,1,3.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,CALLAO,7,2,1,2,2,2,2,2,2,28,1,2
19,12,1950,1,1,1,3.0701E+20,1,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,,1,2,2,2,1,67,1,2
16,8,1955,1,1,1,3.0701E+20,1,2,2,2,2,2,CALLAO,CALLAO,CALLAO,8,2,1,1,1,2,2,2,2,63,1,2
16,8,1969,1,1,1,3.0701E+20,1,2,2,2,2,2,CALLAO,CALLAO,CALLAO,10,2,1,1,1,2,1,2,1,49,1,1
